,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
3061,"Chen, Mon-chu",,,Denmark,1994,,Toward a new model of performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,"Impett, Jonathan",,,Denmark,1994,,A Meta Trumpet(er),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,"Hartono, Pitoyo; Asano, Kazumi; Inoue, Wataru; Hashimoko, Shuji",,,Denmark,1994,,Adaptive Timbre Control System Using Gesture,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,"Vetegaal, Roed; Eaglestone, Barry",,,Denmark,1994,,An evaluation of input devices for use in the ISEE human-synthesizer interface,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,"Cariou, Brad",,,Denmark,1994,,The aXi0 MIDI Controler,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,"Gillespie, Brent",,,Denmark,1994,,The Virtual Piano Action: Design and Implementation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,"Bongers, Bert",,,Denmark,1994,,The use of active tactile and force feedback in timbre controlling electronic instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,"Favilla, Stuart",,,Denmark,1994,,Live Performance and Virtuosic Pitch-blend Technique for the Synthesizer,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069,"Favilla, Stuart",,,Denmark,1994,,The LDR Controller,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,"Pennycook, Bruce; Stammen, Dale",,,Denmark,1994,,The MIDI Time Clip: A Performer/Machine Synchronization System for Life Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,"Anderson, Tim; Hearn, Debbie",,,Denmark,1994,,Using HyperInstruments for the Redistribution of the Performance Control Interface,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,"Munck-Fairwood, Roger",,,Denmark,1994,,Dynamic Intonation for Keyboard Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,"Rajka, Peter; Ungvary, Tamas",,,Denmark,1994,,Motographicon: a system for computer choreography,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,"Ungvary, Tamas",,,Denmark,1994,,Nuntius: a transmedial communication system for computer music and computer choreography,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,"Jaffe, David A.; Schloss, Andrew",,,Denmark,1994,,"A Virtual Piano Concerto - Coupling of the Mathews/Boie Radio Drum and the Yamaha Disklavier Grand Piano in the ""The Seven Wonders of the Ancience World""",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076,"Katayose, Haruhiro; Kanamori, Tsutomu; Shimura, Satoshi; Inokuchi, Seiji",,,Denmark,1994,,Demonstration of Gesture Sensors for the Shakuhachi,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,"Curtin, Steve",,,Denmark,1994,,The SoundLab: a wearable computer music instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,"Di Scipio, Agostino",,,Denmark,1994,,Formal Processes of Timbre Composition Challenging the Dualistic Paradigm of Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,"Harley, James",,,Denmark,1994,,Algorithms Adapted from Chaos Theory: Compositional Consideration,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,"Teruggi, Daniel",,,Denmark,1994,,The Morpho Concepts: Trends in a Software for Acousmatic Music Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,"Hummel, Thomas",,,Denmark,1994,,A Common Lisp Interface for Dynamic Patching with the IRCAM Signal Processing Workstation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,"Ackermann, Philipp",,,Denmark,1994,,Design and Implementation of an object-oriented Media Composition Framework,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,"Wolman, Amnon; Becker, Canton",,,Denmark,1994,,The Communal Groove Machine,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,"Dechelle, Francois; De Cecco, Maurizio; Puckette, Miller; Zicarelli, David",,,Denmark,1994,,"The IRCAM ""Real-Time Platform"" - Evolutions and Perspectives",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,"Armani, Fabio; Paladin, Andrea; Rosati, Claudio",,,Denmark,1994,,MARS Application Using APPLI20 Development Tools: A Case Study,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,"Maggi, Enzo; Armani, Fabio",,,Denmark,1994,,The MARS Station: Algorithm Design and Real Time Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,"Perez, Isidoro",,,Denmark,1994,,"MacMusic, the MUSIC N Environment for Macintosh: Algorithmic Synthesis and Composition Made Easy",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,"Pope, Stephen Travis",,,Denmark,1994,,The Musical Object Development Environment: MODE (Ten years of music software in Smalltalk),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,"Orlarey, Yann; Fober, Dominique; Lezt, Stéphane; Bilton, Mark",,,Denmark,1994,,Lambda Calculus and Music Calculi,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,"Dannenberg, Roger B.",,,Denmark,1994,,Abstract Time Warping of Compound Events and Signals,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,"Oppenheim, Daniel",,,Denmark,1994,,"Blending ""Traditional"" off-line Algorithmic Textual Input with Realtime Interaction and Graphics",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,"Eckel, Gerhard; Gonzales-Arroyo, Ramon",,,Denmark,1994,,Musically Salient Control Abstractions for Sound Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,"Zannos, Ioannis",,,Denmark,1994,,Music Space: A Metaphor for Music Representation and Music Generation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,"Taube, Heinrich",,,Denmark,1994,,Complex Musical Pattern Description in Common Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,"Lundén, Peter",,,Denmark,1994,,Soundmodels: A language for description of sound and sonic structures based on a taxonomy,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,"Rossiter, David; Howard, David M.",,,Denmark,1994,,A Graphical Environment for Electroacoustic Music Composition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,"Horry, Youichi",,,Denmark,1994,,A graphical user interface for MIDI Signal Generation and sound synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,"Whitehead, John F.",,,Denmark,1994,,The Audio Browser - An Audio Database Navigation Tool in a Virtual Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,"Feiten, Bernhard; Spitzer, Markus",,,Denmark,1994,,A Modular Construction Set for Time-Domain Editors,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,"Garnett, Guy; Leroy, Annick; Müller, Giovanni",,,Denmark,1994,,The Design of a Pen-based Music Notation System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,"Wolman,Amnon; Yaeger, Tad",,,Denmark,1994,,Optical Music Recognition - progress report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,"Watkins, Greg",,,Denmark,1994,,A Fuzzy Syntactic Approach to Recognising Hand-written Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,"Hamel, Keith",,,Denmark,1994,,NoteAbility: A Music Notation System that Combines Musical Intelligence with Graphical Flexibility,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,"Casajús-Quiros, Francisco J.; Fernandez-Cid, Pablo",,,Denmark,1994,,DSP Based Reliable Pitch-to-MIDI Converter by Harmonic Matching,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,"Ueda, Mamoru; Hashimoto, Shuji",,,Denmark,1994,,Blind Decomposition of Concurrent Sounds,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,"Kendall, Gary",,,Denmark,1994,,The Effects of Multi-Channel Signal Decorrelation in Audio Reproduction,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,"Monro, Gordon; Drummond, Jon",,,Denmark,1994,,Geometic Sound Transformations,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,"Holloway, Bryan; Tellman, Edwin; Haken, Lippold",,,Denmark,1994,,Timbre Morphing Using the Lemur Representation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,"Therrien, Charles W.; Cristi, Roberto; Kjono, Olav",,,Denmark,1994,,Analysis/Synthesis of Sound Using a Time-Varying Linear Model,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,"Goodwin, Michael; Rodet, Xavier",,,Denmark,1994,,Efficient Fourier Synthesis of Nonstationary Sinusoids,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,"Bartoo, Timothy; Murphy, David; Ovans, Russell; Truax, Barry",,,Denmark,1994,,Granulation and Time-Shifting of Sampled Sounds in Real-Time with a QUAD DSP Audio Computer System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,"Settel, Zack; Lippe, Cort",,,Denmark,1994,,Realtime Musical Applications using FFT based Resynthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,"Berger, Jonathan; Goldberg, Maxim; Coifman, Ronald",,,Denmark,1994,,A Method of Denoising and Reconstructing Audio Signals,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,"Serra, Xavier",,,Denmark,1994,,Sound hybridization based on a deterministic plus stochastic decomposition model,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,"Berger, Jonathan; Nichols, Charles",,,Denmark,1994,,Using Wavelet Based Analysis and Resynthesis to Uncover the Past,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,"Pabon, Peter",,,Denmark,1994,,A real time singing voice analysis/synthesis system,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,"Depalle, Philippe; Garcia, Guillermo; Rodet, Xavier",,,Denmark,1994,,A Virtual Castrato (!?),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,"Pabon, Peter",,,Denmark,1994,,Real-time Spectrum/cepstrum games,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,"Freed, Adrian; Goldstein, Mark; Goodwin, Michael; Lee, Michael; McMiller, Keith; Rodet, Xavier; Wessel, David; Wright, Matthew",,,Denmark,1994,,Real-Time Additive Synthesis Controlled by a Mixture of Neural-Networks and Direct Manipulation of Physical and Perceptual Attributes,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,"Phillips, Desmond; Purvis, Allan; Johnson, Simon",,,Denmark,1994,,A Multirate Optimisation for Real-time Additive synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,"Bresin, Roberto; Vedovetto, Alessandro",,,Denmark,1994,,"Neural Networks for Musical Tones Compression, Control and Synthesis",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,"Holm, Frode",,,Denmark,1994,,Control of Frequency and Decay in Oscillating Filters using Multirate Techniques,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,"Smith, Julius O.; Rochesso, Davide",,,Denmark,1994,,Connections between Feedback Delay Networks and Waveguide Networks for Digital Reverberation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,"Rochesso, Davide; Smith, Julius O.",,,Denmark,1994,,Circulant Feedback Delay Networks for Sound Synthesis and Processing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,"Itagaki, Takebumi; Purvis, Allan; Manning, Peter D.",,,Denmark,1994,,Real-time Synthesis on a Multi-processor Network,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,"Rodet, Xavier",,,Denmark,1994,,Stability/Instability of Periodic Solutions and Chaos in Physical Modles of Musical Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,"Hamman, Michael",,,Denmark,1994,,Dynamically Configurable Feedback/Delay Networks: A Virtual Instrument Composition Model,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,"Feiten, Bernhard; Behles, Gerhard",,,Denmark,1994,,Organizing the parameter space of physical models with sounds feature maps,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,"Jánosy, Zoltán; Karjalainen, Matti; Välimäki, Vesa ",,,Denmark,1994,,Intelligent Synthesis Control with Applications to a Physical Model of Acoustic Guitar,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,"Van Duyne, Scott A.; Smith III, Julius O.",,,Denmark,1994,,A Simplified Approach to Modeling Dispersion Caused by Stiffness in Strings and Plates,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,"Van Duyne, Scott A.; Pierce, John R.; Smith III, Julius O.",,,Denmark,1994,,Traveling Wave Implementation of a Lossless Mode-coupling Filter and the Wave Digital Hammer,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,"Berners, David",,,Denmark,1994,,On the Use of Schrodinger's Equation in the Analytic Determination of Horn Reflectance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,"Välimäki, Vesa; Karjalainen, Matti",,,Denmark,1994,,Digital Waveguide Modeling of Wind Instrument Bores constructed of Truncated Cones,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,"Horner, Andrew; Beauchamp, James",,,Denmark,1994,,Synthesis of Trumpet Tones Using a Fixed Wavetable and a Centroid-Controlled Second Order Filter,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,"Scavone, Gary; Cook, Perry R.",,,Denmark,1994,,Combined Linear and Nonlinear Periodic Prediction in Calibrating Models of Musical Instruments to Recordings,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,"Freed, Adrian",,,Denmark,1994,,The Rebirth of Computer Music by Analog Signal Processing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,"Wessel, David; McMillen, Keith; Wright, Matthew; Simon, David",,,Denmark,1994,,A New Network and Communications Protocol for Electronic Musical Devices,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,"Fober, Dominique",,,Denmark,1994,,Real-time MIDI data flow on Ethernet and the software architecture of MidiShare,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,"Nielsen, Ole; Danmark, Tele",,,Denmark,1994,,MIDI and Audio via ISDN,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,"Huopaniemi, Jyri; Karjalainen, Matti; Välimäki, Vesa; Huotilainen, Tommi",,,Denmark,1994,,Virtual Instruments in Virtual ooms - A Real-Time Binaural Room Simulation Environment for Physical Models of Musical Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,"Savioja, Lauri; Takala, Tapio; Rinne,Timo",,,Denmark,1994,,Simulation of Room Acoustics with a 3-D Finite Difference Mesh,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,"Starks, Gavin R.; Linton, Ken",,,Denmark,1994,,sndSpace: A Graphical 3-D Stereo Software Tool,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,"Bargar, Robin; Choi, Insook; Das, Sumit; Goudeseune, Camille",,,Denmark,1994,,Model based interactive sound for an immersive virtual environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,"Rocchesso, Davide; Ballan, Oscar; Mozzoni, Luca",,,Denmark,1994,,Sound Spatializations in Real Time By First-Reflection Simulation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,"Stammen, Dale; Soulodre, Gilbert",,,Denmark,1994,,Sound Utilities 2.0: A Software System for Creating Virtual Acoustic Spaces,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,"Lezcano, Fernando López",,,Denmark,1994,,A Dynamic Spatial Sound Movement Toolkit,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,"Bell, Robert",,,Denmark,1994,,PITCH: the Percussion Instruments' Tinbral Classification Hierarchy,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,"Rossiter, David; Howard, David M.",,,Denmark,1994,,Voice Source and Acoustic Output Qualities for Singing Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,"Bazzanella, Laura; Debiasi, Giovanni B.",,,Denmark,1994,,"Analysis of ""Touch Effect"" on the Transient of Pipe Organs with Mechanical Transmission",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,"Camurri, Antonio; de Poli, Giovanni; Dannenberg, Roger; Smith, Julius O.",,,Denmark,1994,,Instruction of Computer Music for Computer Engineering Students and Professionals,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,"Lezcano, Fernando López",,,Denmark,1994,,Center for Computer Research in Music and Acoustics (CCRMA),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,"Chambers, Evan",,,Denmark,1994,,Integrated Arts Technology: New Facilities at the University of Michigan,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,"Smirnov, Andre",,,Denmark,1994,,The Theremin Center for Electro-Acoustic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,"Helmuth, Mara",,,Denmark,1994,,Computer Music at Texas A & M University,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,"Landy, Leigh; de Paor, Paschall",,,Denmark,1994,,University College Bretton Hall - Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,"Tipei, Sever; Beauchamp, James",,,Denmark,1994,,Computer Music Project of the University of Illinois Experimental Music Studios,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,"Jameson, David",,,Denmark,1994,,The IBM Computer Music Centre: Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,"Lassfolk, Kai; Tiits, Kalev",,,Denmark,1994,,University of Helsinki Electronic Music Studio,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,"Goebel, Johannes",,,Denmark,1994,,"The Making of an All-Digital Facility for Artistic Production and Research under the Label ""avantgarde""",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,"Di Giugno, Giuseppe",,,Denmark,1994,,IRIS Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,"Chowning, John M.",,,Japan,1993,,Computer Music: A Grand Adventure and Some Thoughts About Loudness,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,"Yuasa, Joji",,,Japan,1993,,Cosmology and Technology in Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,"Simura, Satosi; Tukitani, Tuneko; Seyama, Toru; Yamaguti, Osamu",,,Japan,1993,,Simplicity as complexity - technicalities and aesthetics of Japanese musical instruments and music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,"Pape, Gerard; Rocton, Didier",,,Japan,1993,,UPIC Special Session,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,"Tanaka, Atau; Austin, Larry; Cope, David; Herman, Martin; Laske, Otto ",,,Japan,1993,,Position Papers for the Second Panel on Algorithmic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,"Välimäki, Vesa; Karjalainen, Matti; Laakso, Timo I.",,,Japan,1993,,Modeling of Woodwind Bores with Finger Holes,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,"Van Duyne, Scott A.; Smith III, Julius O.",,,Japan,1993,,Physical Modeling with the 2-D Digital Waveguide Mesh,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,"Rodet, Xavier",,,Japan,1993,,Flexible Yet Controllable Physical Models: A Nonlinear Dynamics Approach,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,"Karjlainen, Matti; Välimäki, Vesa; Jánosy, Zoltán",,,Japan,1993,,Towards High-Quality Sound Synthesis of the Guitar and String Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,"Smith III, Julius O.",,,Japan,1993,,Efficient Synthesis of Stringed Musical Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,"Szilas, Nicolas; Cadoz, Claude",,,Japan,1993,,Physical Models That Learn,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,"Chafe, Chris",,,Japan,1993,,Tactile Audio Feedback,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,"Traux, Barry",,,Japan,1993,,Time-Shifting and Transposition of Sampled Sound with a Real-Time Granulation Technique,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,"Kronland-Martinet, Richard; Guillemain, Philippe",,,Japan,1993,,Towards Non-Linear Resynthesis of Instrumental Sounds,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,"Depalle, Philippe; Garcia, Guillermo; Rodet, Xavier",,,Japan,1993,,Analysis of Sound for Additive Synthesis: Tracking of Partials Using Hidden Markov Models,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,"Freed, Adrian; Rodet, Xavier; Depalle, Philippe ",,,Japan,1993,,Synthesis and Control of Hundreds of Sinusoidal Partials on a Desktop Computer without Custom Hardware,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,"Roads, Curtis",,,Japan,1993,,Musical Sound Transformation by Convolution,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,"Pressing, Jeff; Scallan, Chris; Dicker, Neil",,,Japan,1993,,Visualization and Predictive Modelling of Musical Signals using Embedding Techniques,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
