,AllAuthors,FirstName1stAuthor,Gender,Place,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,Gender2,FirstName3rdAuthor,Gender3,FirstName4thAuthor,Gender4,FirstName5thAuthor,Gender5,FirstName6thAuthor,Gender6,FirstName7thAuthor,Gender7,FirstName8thAuthor,Gender8,FirstName9thAuthor,Gender9,FirstName10thAuthor,Gender10,FirstName11thAuthor,Gender11,FirstName12thAuthor,Gender12,FirstName13thAuthor,Gender13,FirstName14thAuthor,Gender14,FirstName15thAuthor,Gender15,FirstName16thAuthor,Gender16,FirstName17thAuthor,Gender17,Probability1,Probability2,Probability3,Probability4,Probability5,Probability6,Probability7,Probability8,Probability9,Probability10,Probability11,Probability12,Probability13,Probability14,Probability15,Probability16,Probability17
2470,"Ystad, Sølvi; Guillemain, Philippe; Kronland-Martinet, Richard",,,China,1999,,Sound Modeling of Transient and Sustained Musical Sounds,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,"Bonardi, Alain; Rousseaux, Francis",,,China,1999,,"Towards Digital ""Musical Actions""",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,"Melucci, Massimo; Orio, Nicola",,,China,1999,,The Use of Melodic Segmentation for Content-based Retrieval of Musical Data,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,"Pope, Stephen Travis; Roy, Pierre; Orio, Nicola",,,China,1999,,Content Analysis and Queries in a Sound and Music Database,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,"Ohnaka, Fumitake",,,China,1999,,"""SNAP"" - Sound Network Agent Project - Multi Agent System Using Csound in the Internet",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,"Young, John P.; Fujinaga, Ichiro",,,China,1999,,Piano Master Classes via the Internet,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,"Eckel, Gerhard",,,China,1999,,Kinetic Sound Sculptures: Stele and Viola Spezzata,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,"Field, Ambrose",,,China,1999,,ASPEN/EXPLORE: A Multiprocessing Assistant for Electroacoustic Music Composers,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,"Dannenburg, Roger B.; Matsunaga, Minoru",,,China,1999,,Automatic Capture for Spectrum-Based Instrument Models,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,"Hélie, Thomas; Vergez, Cristophe; Levine, Unknown; Rodet, Xavier",,,China,1999,,Inversion of a Physical Model of a Trumpet,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,"Peeters, Geoffrey; Rodet, Xavier",,,China,1999,,"SINOLA: A New Analysis/Synthesis Method using Spectrum Peak Shape Distortion, Phase and Reassigned Spectrum",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,"Zhongliang, Tong",,,China,1999,,The Computer Music Education in the Music Composition & Engineering Department of Wuhan Conservatory of Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,"Bianchini, Riccardo; Cipriani, Alessandro",,,China,1999,,Virtual Sound On Line - Computer Music Courses on the Internet,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,"Cook, Perry R.; Scavone, Gary P.",,,China,1999,,The Synthesis ToolKit (STK),ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,"Hirata, Keiji; Aoyagi, Tatsuya",,,China,1999,,Musically Intelligent Agent for Composition and Interactive Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,"Beyls, Peter",,,China,1999,,Evolutionary Strategies for Spontaneous Man-Machine Interaction,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,"Fraser, Angela; Fujinaga, Ichiro",,,China,1999,,Toward Real-time Recognition of Acoustic Musical Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,"Bar-Joseph, Ziv; Lischinski, Dani; Werman, Michael; Dubnov, Shlomo; El-Yaniv, Ran",,,China,1999,,Granular Synthesis of Sound Textures Using Statistical Learning,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,"Wright, Matthew; Dudas, Richard; Khoury, Sami; Wang, Raymond; Zicarelli, David",,,China,1999,,Supporting the Sound Description Interchange Format in the Max/MSP Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,"Arfib, Daniel; Delprat, Nathalie",,,China,1999,,Alteration of the Vibrato of a Recorded Voice,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,"Thom, Belinda",,,China,1999,,Learning Models for Interactive Melodic Improvisation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,"Laine, Pauli",,,China,1999,,Motor neuron Based Virtual Drummer,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,"Resina, Eduard; Serra, Xavier",,,China,1999,,The Musicians' Sofware Mall: A Set of Composition and Performance Oriented Applications for Sound Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,"Waschka II, Rodney",,,China,1999,,"Avoiding the Fitness ""Bottleneck"": Using Genetic Algorithms to Compose Orchestral Music",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,"Li, Tang-Chun",,,China,1999,,"Creating Music in a Machine Age: the Relationships Between Computer Tools, Composers, and Music Making Machines",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,"Berhörster, Conrad",,,China,1999,,Aspects of Stochastic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,"Censong, Leng",,,China,1999,,From Timbre Modulation Method to Research the Relation Between Electronic Music and Chinese Musical Tradition,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,"Serafin, Stefania; Vergez, Christophe; Rodet, Xavier",,,China,1999,,Friction and Application to Real-time Physical Modeling of a Violin,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,"Vôlimôki, Vesa; Karjalainen, Matti; Tolonn, Tero; Erkut, Cumhur",,,China,1999,,Nonlinear Modeling and Synthesis of the Kantele ‒ a Traditional Finnish String Instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,"De Ritis, Anthony",,,China,1999,,Cathedral: An Interactive Work for the Web,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,"Ystad, Sølvi; Voinier, Thierry",,,China,1999,,Design of a Flute Interface to Control Synthesis Models,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,"Trueman, Dan; Cook, Perry R.",,,China,1999,,BoSSA: The Deconstructed Violin Reconstructed,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,"Takahashi, Shogo; Suzuki, Kenji; Sawada, Hideyuki; Hashimoto, Shuji",,,China,1999,,Music Creation from Moving Image and Environmental Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,"Hörnel, Dominik; Langnickel, Joachim; Sieling, Börje; Sandberger, Bastian",,,China,1999,,Statistical vs. Connectionist Models of Bebop Improvisation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,"O Maidin, Donncha",,,China,1999,,Common Practice Notation View: a Score Representation for the Construction of Algorithms,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,"Laine, Pauli; Lassfolk, Kai",,,China,1999,,Feedback in Musical Computer Applications,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,"Röbel, Axel",,,China,1999,,Adaptive Additive Synthesis of Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,"Desainte-Catherine, Myriam",,,China,1999,,Structured Additive Synthesis: Towards a Model of Sound Timbre and Electroacoustic Music Forms,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,"Wang, Ye; Valermo, Mikka",,,China,1999,,Audio Signal Representation and Processing in Time-Frequency Domain,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,"Garrett, Guy E.; Goudeseune, Camille",,,China,1999,,Performance Factors in Control of High-Dimensional Space,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,"Pachet, François; Delerue, Olivier",,,China,1999,,MusicSpace: a Constraint-Based Control System for Music Spatialization,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,"Siegel, Wayne; Jacobsen, Jens",,,China,1999,,Composing for the Digital Dance Interface,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,"Harley, James",,,China,1999,,Dixieland-Gamelan Band? Encounters of an Algorithmic Kind,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,"de Campo, Alberto; Egger de Campo, Marianne",,,China,1999,,Sonification of Social Data,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,"Boehm, Carola; Arnold, Stephen",,,China,1999,,SMaTBaM! - Serving Time-Based Media in the Performing Arts,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,"Arfib, Daniel; Dudon, Jacques",,,China,1999,,A Digital Version of the Photosonic Instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,"Florens, Jean-Loup; Germond, Jérôme",,,China,1999,,Reed Instruments Modular Representation and Their Interactive Real Time Simulation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517,"Cadoz, Claude; Gubain, Sylvain",,,China,1999,,"""From song of birds to extended virtual reed instruments"": Physical Modeling of Birds' Vocal Tracks and Application to a New Kind of Sound Sustain Virtual Instruments",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,"Hiraga, Yuzuru",,,China,1999,,Content-based Retrieval and Indexing Methods for Music Databases,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,"Liu, Jian-Li; Hiraga, Rumi; Igarashi, Shigeru",,,China,1999,,A Computer-Assisted Music Analysis System: Daphne,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,"Maldonado, Gabriel",,,China,1999,,"VMCI, an Interface to Control Csound in Real-time Under Windows",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,"Fober, Dominique; Letz, Stéphane; Orlarey, Yann",,,China,1999,,MidiShare Joins the Open Source Softwares,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,"Marolt, Matija",,,China,1999,,A Comparison of Feed Forward Neural Network Architectures for Piano Music Transcription,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,"Lemström, Kjell; Laine, Pauli; Perttu, Sami",,,China,1999,,Using Relative Interval Slope in Music Information Retrieval,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,"Essl, Georg; Cook, Perry R.",,,China,1999,,Banded Waveguides: Towards Physical Modeling of Bowed Bar Percussion Instruments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,"Palumbi, Marco; Seno, Lorenzo",,,China,1999,,Physical Modeling by Directly Solving Wave PDE,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,"Katayose, Haruhiro; Kawahara, Hideki",,,China,1999,,Applying STRAIGHT toward Music Systems - Accurate F0 Estimation and Application for Data-driven Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,"Simoni, Mary H.; Broening, Benjamin; Rozell, Christopher; Meek, Colin; Wakefield, Gregory H.",,,China,1999,,A Theoretical Framework for Electro-Acoustic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,"Doerksen, John F.",,,China,1999,,Segmentation and Interpretation in Atonal Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,"Marchand, Sylvain; Strandh, Robert",,,China,1999,,"InSpect and ReSpect: Spectral Modeling, Analysis and Real-time Synthesis Software Tools for Researchers and Composers",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,"Winsberg, Suzanne; DePalle, Phillippe",,,China,1999,,"Applications of Principal Differential Analysis, to Data Reduction and Extraction of Musical Features of Sound",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,"Beauchamp, James W.",,,China,1999,,Analysis and Resynthesis of Percussion Sounds: Two Methods Compared,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,"Schwartz, Diemo; Rodet, Xavier",,,China,1999,,Spectral Envelope Estimation and Representation for Sound Analysis-Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,"Scavone, Gary P.",,,China,1999,,Modeling Wind Instrument Sound Radiation Using Digital Waveguides,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,"Jôrvelôinen, Hanna; Vôlimôki, Vesa; Karjalainen, Matti",,,China,1999,,"Audibility of Inharmonicity in String Instrument Sounds, and Implications to Digital Sound Synthesis",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,"Ungvary, Tamas; Vertegaal, Roel",,,China,1999,,The SensOrg: Time-complexity and the Design of a Musical Cyberinstrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,"Ilmonen, Tommi; Takala, Tapio",,,China,1999,,Conductor Following With Artificial Neural Networks,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,"Garnett, Guy E.; Malvar-Ruiz, Fernando; Stoltzfus, Fred",,,China,1999,,Virtual Conducting Practice Environment,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,"Serafin, Stefania; Dudas, Richard; Wanderley, Marcelo M.; Rodet, Xavier",,,China,1999,,Gestural Control of a Real-Time Physical Model of a Bowed String Instrument,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,"Canazza, Sergio; Rodà, Antonio; Orio, Nicola",,,China,1999,,A Parametric Model of Expressiveness in Musical Performance Based on Perceptual and Acoustic Analysis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,"Höthker, Karin",,,China,1999,,Modelling the Motivic Process of Melodies with Markov Chains,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,"Kaper, Hans G.; Tipei, Sever",,,China,1999,,Formalizing the Concept of Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,"Orio, Nicola",,,China,1999,,The Timbre Space of the Classical Guitar and Its Relationship with the Plucking Techniques,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,"Hoos, Holger H.; Hamel, Keith A.; Renz, Kai",,,China,1999,,Using Advanced GUIDO as a Notation Interchange Format,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,"Lopez-Lezcano, Fernando; Pampin, Juan",,,China,1999,,Common Lisp Music Update Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,"Schedel, Margaret Anne",,,China,1999,,The Notation of Interactive Music: Limitations and Solutions,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,"Suzuki, Kenji; Ohashi, Takeshi; Hashimoto, Shuji",,,China,1999,,Interactive Multimodal Mobile Robot for Musical Performance,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,"Madden, Timothy J.; Beauchamp, James W.",,,China,1999,,Armadillo: Real Time and Non-Real Time Analysis of Musical Sounds on a Power Macintosh,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,"Jensen, Kristoffer; Arnspang, Jens",,,China,1999,,Binary Decision Tree Classification of Musical Sounds,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,"Wanderley, Marcelo M.; Depalle, Philippe; Warusfel, Olivier",,,China,1999,,Improving Instrumental Sound Synthesis by Modeling the Effects of Performer Gesture,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,"Lassfolk, Kai",,,China,1999,,Sound Processing Kit: An Object-Oriented Signal Processing Framework,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,"Canazza, Sergio; De Poli, Giovanni; De Federico, Riccardo; Drioli, Carlo; Rodá, Antonio",,,China,1999,,Expressive Processing of Audio and MIDI Performances in Real Time,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,"Osaka, Naotoshi; Hikichi, Takafumi",,,China,1999,,"Visual Manipulation Environment for Sound Synthesis, Modification, and Performance",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,"Hörnel, Dominik; Olbrich, Frank",,,China,1999,,Comparative Style Analysis with Neural Networks,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,"Loscos, Alex; Cano, Pedro; Bonada, Jordi",,,China,1999,,Low-Delay Singing Voice Alignment to Text,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,"Cano, Pedro; Loscos, Alex; Bonada, Jordi",,,China,1999,,Score-Performance Matching Using HMMs,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,"Dèchelle, François; De Cecco, Maurizio; Maggi, Enzo; Schnell, Norbert",,,China,1999,,jMax Recent Developments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,"Chu, Lonny L.",,,China,1999,,MusiCloth: A Design Methodology for the Development of a Performance Initiative,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,"Paradiso, Joseph; Hsaio, Kai-Yuh; Hu, Eric",,,China,1999,,Interactive Music for Instrumented Dancing Shoes,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,"Keislar, Douglas; Blum, Thom; Wheaton, James; Wold, Erling",,,China,1999,,A Content-Aware Sound Browser,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,"Sterian, Andrew; Simoni, Mary H.; Wakefield, Gregory H.",,,China,1999,,Model-Based Musical Transcription,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,"Fujishima, Takuya",,,China,1999,,Realtime Chord Recognition of Musical Sound: a System Using Common Lisp Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,"Ayers, Lydia; Horner, Andrew",,,China,1999,,Modeling the Woodstock Gamelan for Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,"Murphy, Damian T.; Howard, David M.",,,China,1999,,The WaveVerb Multi-Channel Room Acoustics Modelling System,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,"Lo, YeeOn; Hitt, Dan",,,China,1999,,Analysis of Percussion for Timbre Measurement and Synthesis,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,"Huaming, Xue",,,China,1999,,The Sounding Distance Sensation and Its Signification of Artistic Representation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,"Malham, David G.",,,China,1999,,Higher Order Ambisonic Systems for the Spatialisation of Sound,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,"Kaup, Arnold; Khoury, Sami; Freed, Adrian; Wessel, David",,,China,1999,,Volumetric Modeling of Acoustic Fields in CNMAT's Sound Spatialization Theatre,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,"Laird, Joel; Masri, Paul; Canagarajah, Nishan",,,China,1999,,Modelling Diffusion at the Boundary of a Digital Waveguide Mesh,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,"Assayag, Gérard; Dubnov, Shlomo; Delerue, Olivier",,,China,1999,,Guessing the Composer's Mind: Applying Universal Prediction to Musical Style,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,"Ng, Kia; Cooper, David; Stefani, Ewan; Boyle, Roger; Bailey, Nick",,,China,1999,,Embracing the Composer: Optical Recognition of Handwritten Manuscripts,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,"Jehan, Tristan; Freed, Adrian; Dudas, Richard",,,China,1999,,Musical Applications of New Filter Extensions to Max/MSP,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,"Penrose, Christopher",,,China,1999,,Extending Musical Mixing: Adaptive Composite Signal Processing,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,"Itagaki, Takebumi; Knox, Donald",,,China,1999,,Multimedia Application of Time Compress/Stretch of Sound by Granulation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,"Miksch, Bonnie; Couch III, Leon W.",,,China,1999,,"""Blip, Buzz, Blurp"": The Challenge of Teaching New Ways to Listen",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,"Tanaka, Atau",,,China,1999,,Network Audio Performance and Installation,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,"Brandt, Eli; Dannenberg, Roger B.",,,China,1999,,Time in Distributed Real-Time Systems,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,"Gibson, Ian S.; Howard, David M.; Tyrrell, Andrew M.",,,China,1999,,Composing With the York Polyphonic Real-Time Singing Synthesiser,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,"Fields, Kenneth",,,China,1999,,PostFormalism:,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,"Clarke, Michael",,,China,1999,,"Revisiting Kontakte: Issues of History, Performance, and Intuition",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,"Milicevic, Mladen",,,China,1999,,Aesthetics of Designing an Adaptive Fuzzy System for Evaluation of Computer Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,"Abramian, Victor A.",,,China,1999,,Encyclopedia of Classical Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,"Laird, Joel; Huns, Tom; Masri, Paul; Canagarajah, Nishan",,,China,1999,,WaRM: A Framework for Modelling Resonant Acoustic Environments,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,"Brandorff, Steffen E.",,,China,1999,,"Simultaneity in Interactive Computer Music - Is It Always the Same, or Does It Depend e.g. On Frequency?",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,"Georgaki, Anastasia",,,China,1999,,Prote,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,"Hettergott, Alexandra",,,China,1999,,Human Voice Treatments in Various Types of Electroacoustic Music,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,"Brune, Madelyn",,,China,1999,,Speech-Based Computer Music: Selected Works by Charles Dodge and Paul Lansky,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,"Canagarajah, Nishan; Masri, Paul; Laird, Joel",,,China,1999,,"Digital Music Research Group (Bristol, UK) Studio Report",ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,"Andrews, Richard",,,China,1999,,Center for New Music and Audio Technologies (CNMAT) Studio Report,ICMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
